SEED,protected_att,target,method,anon_parameter,fraction,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
58,SEX,PINCP,l-diversity,2,0.6,0.4719931727369786,0.5513992380099597,0.07534931395446642,0.3126867617252098,0.071374891716382,0.6681686192049665,0.6273724925789331,0.711239149001262,0.5611981131126601,0.6676919720143283,"[[77664 22653]
 [43627 55796]]",0.0038860734,1.5341418981552124,0.0038096714
5,RAC1P,PINCP,k-anonymity,10,0.9,0.15831324944068892,0.12308850333444776,0.011090739156930929,0.08224538515048743,0.0502573175306088,0.7653582991221922,0.7687033424030163,0.7535526069652383,0.7844758118670928,0.7654710804461348,"[[112488  38206]
 [ 32095 116821]]",0.07990459,2.2375526428222656,0.061283965
59,SEX,PINCP,l-diversity,2,0.6,0.18511862277225766,0.12705344090534043,0.03439219360572865,0.11995536257195327,0.11112292881813624,0.7051667167317512,0.7328136909731044,0.6702492302329635,0.8082608565109041,0.7051181765699688,"[[60091 39732]
 [19158 80759]]",0.0068824915,1.7491706609725952,0.006678025
6,RAC1P,PINCP,k-anonymity,10,0.9,0.1678785925940286,0.12930356703303258,0.009433712478143508,0.09049125129622682,0.046201084718611174,0.7677280464603985,0.7718036076744239,0.7557523487821011,0.7885514801463395,0.7678060124715524,"[[112334  38034]
 [ 31557 117685]]",0.08085815,2.4387721227764674,0.06183544
61,SEX,PINCP,l-diversity,2,0.6,0.19018425160421437,0.13023752390749266,0.03330562625738143,0.12484945759420557,0.10926619530539672,0.707499749674577,0.7346582857973332,0.6725875661111665,0.8093503582436057,0.7074364808210655,"[[60436 39372]
 [19052 80880]]",0.0066523524,1.2631460428237915,0.0064470447
7,RAC1P,PINCP,k-anonymity,10,0.9,0.1664100296595143,0.13073478563263996,0.010432899820615682,0.09141699408204909,0.04318630160773007,0.7663429124528554,0.7709902188491609,0.7537498161070992,0.7890377571995795,0.766411784942753,"[[111762  38499]
 [ 31507 117842]]",0.08258746,2.710470480437683,0.06318065
8,RAC1P,PINCP,k-anonymity,10,0.9,0.16339185218567115,0.12405806325734037,0.00787108999032815,0.08929401883750179,0.0433256626068802,0.7670404859650879,0.7709824226376215,0.7561383748994368,0.7864209596230053,0.7670937694305895,"[[112328  37890]
 [ 31907 117485]]",0.085926786,2.2286341967714347,0.065331265
63,SEX,PINCP,l-diversity,2,0.6,0.4714245788691365,0.5474498111623923,0.0749225707110448,0.3144953858914794,0.061784377997517015,0.6685040552718534,0.6289403338881324,0.7137950772753291,0.5621168409664623,0.668459333286498,"[[77412 22500]
 [43713 56115]]",0.003950705,1.5297542810440063,0.0038683035
9,RAC1P,PINCP,k-anonymity,10,0.9,0.16846393154791073,0.1317980531998728,0.008951965647029936,0.09311935596296328,0.040051746884145256,0.7677947999065452,0.7715215585046815,0.7573762669899157,0.7862052809477594,0.7678438275182525,"[[112576  37629]
 [ 31942 117463]]",0.07979639,2.5187861919403076,0.061164845
10,RAC1P,PINCP,k-anonymity,10,0.9,0.1642984478708608,0.13113075020134646,0.013531781860159686,0.08495625594364362,0.05098925582950653,0.7661960548713327,0.7703549744948137,0.7550769903087324,0.7862639862947696,0.7662458979803164,"[[112067  38111]
 [ 31939 117493]]",0.08597493,2.1782913910953687,0.064214006
65,SEX,PINCP,l-diversity,2,0.6,0.18522359772417107,0.12429393489191187,0.03206995720379524,0.12042178959367489,0.11117093161326552,0.706368278762391,0.7325337468077344,0.6699001593113745,0.808087414100152,0.7068558364757918,"[[60775 39576]
 [19074 80315]]",0.0069013773,1.4496047496795654,0.006695986
11,RAC1P,PINCP,k-anonymity,10,0.9,0.1659850235731587,0.1288836435028704,0.008554649080717236,0.09256347743906346,0.04247762933606958,0.7651413504222155,0.7691055736758172,0.7510221344988016,0.7880813406138204,0.765308115403728,"[[112050  38852]
 [ 31514 117194]]",0.079556644,2.419693946838379,0.060954303
12,RAC1P,PINCP,k-anonymity,10,0.9,0.1637377998446935,0.13050913385553486,0.011950886538502181,0.08633888733665182,0.047277913976813246,0.7658789760021361,0.7692712530631712,0.7553745381256298,0.7836888701235164,0.7659493160782543,"[[112530  37869]
 [ 32276 116935]]",0.08081623,3.2495970726013184,0.061842386
68,SEX,PINCP,l-diversity,2,0.6,0.4755651153132615,0.5524770325351551,0.0768685393620745,0.31643806340191194,0.06465790740577226,0.6696605587263442,0.6320596895074947,0.7145126517644389,0.5666676665566788,0.6698061733198519,"[[77085 22644]
 [43338 56673]]",0.003909695,1.5769028663635254,0.003832157
13,RAC1P,PINCP,k-anonymity,10,0.9,0.16119881847384615,0.12352833640016914,0.009378919304943834,0.08579739192410918,0.04745508298399159,0.7658289109175261,0.7695910043283787,0.755074817306577,0.7846762744100078,0.7658892331154679,"[[112279  38007]
 [ 32153 117171]]",0.084323846,2.7609140872955322,0.063458495
14,RAC1P,PINCP,k-anonymity,10,0.9,0.16832121275532724,0.13064093864629656,0.008787160916195025,0.09247328662291043,0.04335265898812002,0.76680017355896,0.7705233010697242,0.7544782695387624,0.7872656008805488,0.7669098301590219,"[[112440  38172]
 [ 31697 117301]]",0.07982825,2.6546653760312866,0.060868848
15,RAC1P,PINCP,k-anonymity,10,0.9,0.16625039763684285,0.13414935340887058,0.014875620142669965,0.0846617803210924,0.05388930135138248,0.7664830946897634,0.7706654778840544,0.7540990967874371,0.7879760835467134,0.766571539087615,"[[112091  38333]
 [ 31631 117555]]",0.08051309,2.438236713409424,0.06157486
72,SEX,PINCP,l-diversity,2,0.6,0.1925258424219668,0.13066564267812353,0.031465700384917694,0.1321098650876093,0.10552497046893128,0.7051567037148293,0.7337757445346547,0.6675549852769416,0.8145813678061706,0.7054146724751988,"[[59688 40418]
 [18474 81160]]",0.0070524937,1.226021647453308,0.006831652
16,RAC1P,PINCP,k-anonymity,10,0.9,0.1656086994681129,0.1323968922465606,0.012584163272471693,0.08737502914059717,0.04725151553653395,0.766539835118988,0.7704706619719696,0.7561413904597508,0.7853535184602931,0.766580187660742,"[[112266  37861]
 [ 32086 117397]]",0.081710756,2.7448515784066174,0.062690094
17,RAC1P,PINCP,k-anonymity,10,0.9,0.17101092090982067,0.13539586236409407,0.010604338133721969,0.09269396169246938,0.046063643283245526,0.7657087547144621,0.7695439204717067,0.7541730479659207,0.7855543788624207,0.7657893689865769,"[[112214  38202]
 [ 31994 117200]]",0.08029096,2.733145236968994,0.061902054
18,RAC1P,PINCP,k-anonymity,10,0.9,0.1603682820356545,0.1227022889088365,0.00818692019444689,0.08714931927896469,0.04265511044350201,0.7669036414004873,0.770194142810135,0.7562291607433638,0.7846846001180068,0.7669817534903434,"[[112741  37725]
 [ 32113 117031]]",0.08280838,2.70383707726227,0.06298614
75,SEX,PINCP,l-diversity,2,0.6,0.4801261645153482,0.558601979102597,0.07447529654965457,0.32111513388964175,0.04773488189912478,0.6704465805547212,0.6285333769744305,0.7170596036722764,0.5594635322483423,0.6700810675213767,"[[78226 21974]
 [43851 55689]]",0.0040031695,1.4410746097564697,0.0039294856
19,RAC1P,PINCP,k-anonymity,10,0.9,0.16181918808977602,0.12675690900167946,0.01020053201614135,0.08711570512727379,0.04443487112255906,0.7661092753913421,0.7695747675229189,0.7548070410815761,0.784931883581629,0.766199557686966,"[[112514  38013]
 [ 32063 117020]]",0.08009904,2.8455586433410645,0.061301306
20,RAC1P,PINCP,k-anonymity,10,0.9,0.17108864670955093,0.13811778392052043,0.012396690357718398,0.09322193916616267,0.04223545856354438,0.7671639798404593,0.771857646497086,0.7574650816473246,0.7868077502633649,0.767140742562912,"[[111843  37785]
 [ 31975 118007]]",0.07997532,2.156441324192337,0.061435547
78,SEX,PINCP,l-diversity,2,0.6,0.4748129949672617,0.5548516608024318,0.0764411489859107,0.3147889908388371,0.0681689791726593,0.6687043156102934,0.6286067068892943,0.7123540336326863,0.5624792840570103,0.6683766667542461,"[[77566 22613]
 [43560 56001]]",0.0037428979,1.6049540042877197,0.0036689998
21,RAC1P,PINCP,k-anonymity,10,0.9,0.16256953093720578,0.11986214967461706,0.005430277937209516,0.08986503883780361,0.04334285439165242,0.7665364974466807,0.7701921307856073,0.7548022744396005,0.7862226246771976,0.7666306612839566,"[[112448  38077]
 [ 31871 117214]]",0.081408285,2.245821304019461,0.06105563
79,SEX,PINCP,l-diversity,2,0.6,0.1833620607191494,0.12300875019164137,0.030755865253334513,0.12092821888394051,0.10691653144913693,0.7063732852708521,0.7330678378808911,0.67095736792555,0.8078504935398443,0.7065578778017856,"[[60558 39494]
 [19155 80533]]",0.006924109,1.2418833595943575,0.0067325262
22,RAC1P,PINCP,k-anonymity,10,0.9,0.16465238006671606,0.1274756147129643,0.007630432973467993,0.09130405505918046,0.040786287789610354,0.7654250525683388,0.7684888413077493,0.7550309722770611,0.7824351699064944,0.7655067537457643,"[[112682  37846]
 [ 32435 116647]]",0.08205275,2.245452808794937,0.06256337
80,SEX,PINCP,l-diversity,2,0.6,0.17282224887559133,0.12918201944942698,0.027037890300487644,0.08103896700944652,0.115738268599617,0.7202363071993592,0.7242890130059799,0.7123183975310798,0.7366688412706378,0.7202748831496789,"[[70462 29643]
 [26237 73398]]",0.009435385,1.7461042404174805,0.0090218345
23,RAC1P,PINCP,k-anonymity,10,0.9,0.16514500682979827,0.12739757202717916,0.008526500536033654,0.09115054509070475,0.04406105885010769,0.7646306865591936,0.7687211594278949,0.7524317036371224,0.7857315258055433,0.7647219866492491,"[[111896  38560]
 [ 31959 117195]]",0.083816454,2.904383341788449,0.06365334
24,RAC1P,PINCP,k-anonymity,10,0.9,0.16746046969935124,0.1336106382039539,0.011739108714514335,0.0902594216327188,0.046385874363619295,0.7652882080037382,0.7694511835289489,0.753081982993743,0.7865478065618821,0.7653744251703802,"[[111939  38476]
 [ 31846 117349]]",0.08123817,2.6473822593688965,0.061907474
83,SEX,PINCP,l-diversity,2,0.6,0.4766528319862485,0.5556689626013221,0.07457139879333463,0.3168006219867844,0.07390811918870366,0.6689796735756484,0.6286632145304234,0.7101546738399462,0.5639490946464738,0.6683243886120316,"[[77654 22843]
 [43275 55968]]",0.00370307,1.5968478918075562,0.0036288283
25,RAC1P,PINCP,k-anonymity,10,0.9,0.1652879195549578,0.12779044860504052,0.008852530372567613,0.09119367422936608,0.0444410569398046,0.7644471145822903,0.7687766201428478,0.7520078455000545,0.786310293752974,0.7645340422442657,"[[111713  38690]
 [ 31884 117323]]",0.0859015,2.3327318016759855,0.065174885
84,SEX,PINCP,l-diversity,2,0.6,0.180089856709859,0.12253505843903201,0.0320856597001814,0.11647241484659349,0.10755445272502728,0.7060328426955041,0.7323295177400019,0.6692579446416371,0.8085258442800343,0.7065688138676928,"[[60700 39695]
 [19022 80323]]",0.0069913776,1.4297022819519043,0.006790688
26,RAC1P,PINCP,k-anonymity,10,0.9,0.16123106328771558,0.12307696277598901,0.009246540051315644,0.08699305167864382,0.04614694536433672,0.7662260939220987,0.7706814305031251,0.7538993690548634,0.788227651423826,0.7662976786934025,"[[111874  38420]
 [ 31621 117695]]",0.082794,2.3102302736055953,0.062976755
85,SEX,PINCP,l-diversity,2,0.6,0.1832836587657093,0.12371324655946159,0.03481116823852648,0.11747922631990237,0.11394946632704883,0.7054270551717232,0.7329551127853674,0.6683662911489848,0.8113626543675078,0.7057980691839334,"[[60156 40065]
 [18773 80746]]",0.0071047097,1.973429799079895,0.0069013527
27,RAC1P,PINCP,k-anonymity,10,0.9,0.16101692768504544,0.1269067858359385,0.011217064300113044,0.08570772418377187,0.04571755854792381,0.7658188979006041,0.7696363785602888,0.755407460878084,0.7844116210120533,0.7658666823292384,"[[112241  37950]
 [ 32213 117206]]",0.08297791,2.607227819706465,0.06302123
86,SEX,PINCP,l-diversity,2,0.6,0.4743112869958118,0.5505824251032766,0.07565045577135376,0.31402001675429214,0.0641013877991603,0.6710874136377291,0.6325732789718294,0.7168498307791763,0.5660281047321643,0.6711316145730781,"[[77490 22338]
 [43359 56553]]",0.0038011714,2.0207223892211914,0.00373016
28,RAC1P,PINCP,k-anonymity,10,0.9,0.16425251597827661,0.1254928769660275,0.0090126887973917,0.08843649307424822,0.047867454870825554,0.7650278695637662,0.769269594058692,0.7538040580901669,0.7853830247140783,0.7650788316584155,"[[111851  38330]
 [ 32070 117359]]",0.08260347,2.3586754656584814,0.063457385
29,RAC1P,PINCP,k-anonymity,10,0.9,0.1664890405127613,0.12921545415806435,0.008564568595978317,0.0908812050423363,0.044121757786833804,0.7652815326591236,0.7685979783089397,0.7550280250576986,0.7826646383551913,0.7653490358257548,"[[112496  37893]
 [ 32431 116790]]",0.07874586,2.4557078797028793,0.060281355
30,RAC1P,PINCP,k-anonymity,10,0.9,0.16215421776246336,0.12783085484609857,0.010967143611811392,0.08649566405035203,0.04568510073853138,0.7659090150529021,0.7695320715036802,0.7551691668708966,0.784451918052336,0.7659754934272749,"[[112382  37962]
 [ 32174 117092]]",0.08220774,2.3065959348757414,0.06284789
89,SEX,PINCP,l-diversity,2,0.6,0.01953062565574548,0.021256675363470423,0.12249834846741658,-0.00997874632288398,0.16777055564495152,0.5436767798137578,0.6582990305238771,0.5250228731006357,0.882258955936291,0.5448760481851572,"[[20796 79429]
 [11717 87798]]",0.0003123376,0.38596755266189575,0.0003106875
31,RAC1P,PINCP,k-anonymity,10,0.9,0.16587846645166804,0.1338542931703175,0.013167951446445114,0.08632211499110445,0.049293621703001334,0.7657187677313841,0.7690951376849972,0.7558353053755932,0.782828519577577,0.765772961154896,"[[112518  37763]
 [ 32430 116899]]",0.08044059,2.3576940138087052,0.061107498
32,RAC1P,PINCP,k-anonymity,10,0.9,0.16543951480613894,0.12772991131779154,0.009526365265906778,0.08902036118760043,0.047442400101974536,0.7661359767698007,0.7699686804420194,0.7530051627154342,0.7877141129844831,0.7662698201913261,"[[112275  38465]
 [ 31603 117267]]",0.08181652,2.347360826226802,0.06282435
33,RAC1P,PINCP,k-anonymity,10,0.9,0.16276735055043506,0.12585535089700683,0.008862795636697562,0.08956122775315684,0.042907346292908044,0.7655418710990954,0.7695386573755111,0.7533934180858103,0.7863910364295916,0.7656344275207843,"[[112084  38389]
 [ 31857 117280]]",0.08508757,2.476694345474243,0.06391062
34,RAC1P,PINCP,k-anonymity,10,0.9,0.16536849879170545,0.12818604207467477,0.008364171862182523,0.09190847400444446,0.03934842813238415,0.7669270051066386,0.7708798834565375,0.7573348805724784,0.7849182168056447,0.7669439229360544,"[[112305  37641]
 [ 32190 117474]]",0.08380665,3.408593330189322,0.064702645
94,SEX,PINCP,l-diversity,2,0.6,0.472731991221349,0.5515665459460048,0.07630095734910658,0.3099498732856291,0.07383549832427072,0.6707169320116151,0.6310285826484532,0.7157747375119313,0.5642255216693419,0.6705147196593761,"[[77727 22333]
 [43438 56242]]",0.0036761514,1.5856142044067383,0.003605912
35,RAC1P,PINCP,k-anonymity,10,0.9,0.16125684689709285,0.12799411987523435,0.010835404754877542,0.08688375374545379,0.043343416334172935,0.7655685724775542,0.7689873834050336,0.7553044399648524,0.7831752284481603,0.7656314609202794,"[[112469  37873]
 [ 32365 116903]]",0.08257393,2.842607347633983,0.06307689
36,RAC1P,PINCP,k-anonymity,10,0.9,0.16565841856923613,0.13141374096116054,0.010998996247596593,0.08924054936675044,0.04469111109533541,0.7659056773805948,0.7696854466106454,0.7554534203130238,0.7844640048194385,0.7659563308722562,"[[112278  37937]
 [ 32200 117195]]",0.0837215,2.7793163682022928,0.06320148
97,SEX,PINCP,l-diversity,2,0.6,0.47270445600568806,0.5487157666720187,0.07415711781251799,0.3157438064386099,0.06562820472824982,0.6683889055772504,0.6293245285130674,0.7123563618856976,0.5636283443097866,0.6682725992560424,"[[77277 22704]
 [43532 56227]]",0.0041304887,1.8172727823257446,0.0040549976
37,RAC1P,PINCP,k-anonymity,10,0.9,0.16389349631285244,0.1257995052493871,0.008517230571638446,0.08823704417560835,0.044767455693634384,0.7664463802943827,0.7698834207540655,0.7574414391096156,0.782740980975626,0.7664746120351426,"[[112580  37485]
 [ 32490 117055]]",0.08172732,3.923280715942383,0.06276198
38,RAC1P,PINCP,k-anonymity,10,0.9,0.1671780514034173,0.13140851033027345,0.011221388549964018,0.08882421580847241,0.047617874436963525,0.7665631988251393,0.7706975463260463,0.7561843366595253,0.785778752364971,0.7665921442770792,"[[112134  37897]
 [ 32043 117536]]",0.080010995,2.656408302884251,0.061360795
100,SEX,PINCP,l-diversity,2,0.6,0.4679492318397556,0.5431525965644415,0.07373691980558517,0.31271245029236655,0.05918213020500385,0.6683638730349454,0.6286502334916105,0.7134186685667753,0.5618868189243088,0.6682754555238033,"[[77430 22523]
 [43718 56069]]",0.0038765115,2.136126756668091,0.0037895949
39,RAC1P,PINCP,k-anonymity,10,0.9,0.16414536000539282,0.1307697156313563,0.011584496521004017,0.08849790674224456,0.044155181462393944,0.7660892493574981,0.7700751958635713,0.7549078886430299,0.7858644703361457,0.7661504423950642,"[[112167  38103]
 [ 31979 117361]]",0.081210725,2.188939729746321,0.062535375
101,SEX,PINCP,l-diversity,2,0.6,0.016685136716451887,0.023246574666902386,0.12851328394739825,-0.01817117201002838,0.17160651115301073,0.5447031140482628,0.6596150031253393,0.5259906161578778,0.8842537305943863,0.5454528386614317,"[[20684 79407]
 [11534 88115]]",0.00042013888,0.7119747400283813,0.0004181157
0,RAC1P,PINCP,k-anonymity,10,1,0.1714479899642345,0.13479772725157824,0.008999570869082207,0.09554563077402187,0.04039084199868692,0.766878942625413,0.7707586239491455,0.7555990571228347,0.7865389368846875,0.7669470932859337,"[[124830  42199]
 [ 35407 130464]]",0.078174286,2.246884822845459,0.05978346
0,SEX,PINCP,l-diversity,2,0.7,0.47766909808271174,0.5557330864145085,0.07493378840640441,0.3202330185978403,0.06178876681368317,0.669162768742222,0.62922083231134,0.7106649719171311,0.5645247587980462,0.6685938120676929,"[[90519 26633]
 [50462 65416]]",0.0031747601,1.848270058631897,0.003127161
1,RAC1P,PINCP,k-anonymity,10,1,0.16648747702869404,0.13064802209581328,0.009332684703413308,0.0910690923036381,0.04269717717854904,0.7658005407029138,0.7692831249537619,0.7556493480068135,0.7834179153055197,0.7658570898315055,"[[124955  42031]
 [ 35934 129980]]",0.07793691,2.479473605476721,0.05987116
1,SEX,PINCP,l-diversity,2,0.7,0.48032068993395804,0.558773421910213,0.07695967283854921,0.32068455147608543,0.06071587430886738,0.670342874308029,0.6319224171801483,0.7137306260282276,0.5669394913767904,0.670164800350995,"[[90267 26449]
 [50371 65943]]",0.003433814,2.0638740062713623,0.0033829098
2,RAC1P,PINCP,k-anonymity,10,1,0.162989870906804,0.1255195504571296,0.007358069838098169,0.09082866927011679,0.04012299055452706,0.765611294683088,0.7688374325277147,0.7543206934037123,0.7839238785681921,0.7657124994035882,"[[125113  42262]
 [ 35766 129759]]",0.07817744,2.470656394958496,0.05983623
2,SEX,PINCP,l-diversity,2,0.7,0.18863260896608536,0.12888215504430756,0.03316120225957797,0.12443705645599556,0.11025886618396019,0.7051667167317512,0.7326268762428831,0.6694379449395131,0.8089880880760438,0.7053099787632438,"[[70196 46480]
 [22225 94129]]",0.0056370758,1.4107643485846604,0.005486196
3,RAC1P,PINCP,k-anonymity,10,1,0.1669961631232602,0.13033945718872186,0.00944070299330213,0.09059414896187587,0.04342324465434788,0.7674406728747372,0.7708866640821291,0.7566562676101342,0.785662580831966,0.7675141606201428,"[[125237  41887]
 [ 35532 130244]]",0.07793707,3.3092663288116455,0.05971684
3,SEX,PINCP,l-diversity,2,0.7,0.4741678969365167,0.5517958456428839,0.07479765735467525,0.3136979224365035,0.07276474809023514,0.6689439128009269,0.6292055984927135,0.7140207917443903,0.5624006530051123,0.6688251711165559,"[[90429 26216]
 [50930 65455]]",0.003147738,2.167930841445923,0.003091711
4,RAC1P,PINCP,k-anonymity,10,1,0.15995087063494706,0.12100204714645557,0.010308624646346853,0.08322035607509745,0.05222092590171579,0.7669480324421748,0.7711328163026901,0.7526489150965127,0.7905474472421989,0.7671056257032267,"[[124615  42954]
 [ 34629 130702]]",0.078527674,2.408021926879883,0.05999894
5,RAC1P,PINCP,k-anonymity,10,1,0.1632915460125357,0.1277721860150557,0.010603992562795428,0.0867741399869651,0.04704290131166,0.7664403724842295,0.7699563298105258,0.7546703631312458,0.7858743378973371,0.7665424615160059,"[[125030  42299]
 [ 35453 130118]]",0.07800835,2.2945337295532227,0.059734486
6,RAC1P,PINCP,k-anonymity,10,1,0.16802035792919728,0.13360763794863562,0.010787290628233137,0.09115839222541919,0.043740459631075757,0.7666506458395914,0.7701811167584773,0.755128324128649,0.7858462430118692,0.7667438339211873,"[[125052  42210]
 [ 35472 130166]]",0.077575386,2.4825217723846436,0.059451204
5,SEX,PINCP,l-diversity,2,0.7,0.01250686720931371,0.02098230945990842,0.12639570023635144,-0.0228143306550731,0.16750270157083186,0.5433720980131314,0.6585766540460758,0.5251480122605835,0.8829030343178161,0.5441802765879835,"[[ 23996  92797]
 [ 13611 102626]]",0.00025008735,0.6044215559959412,0.00024668797
7,RAC1P,PINCP,k-anonymity,10,1,0.16118330059932084,0.12905148157284851,0.01305384218439909,0.0837201977660986,0.04851821401247969,0.7664193451486933,0.7700152319545704,0.7553179143795477,0.7852958742300755,0.7664969352423225,"[[124968  42169]
 [ 35590 130173]]",0.078179434,2.082143079096785,0.059899755
8,RAC1P,PINCP,k-anonymity,10,1,0.16008205977188295,0.12179918317665706,0.008492300912470774,0.08739404922638094,0.043846796338740224,0.765731450886152,0.7701665664674471,0.7547653704858945,0.7862093862815884,0.7657621616470931,"[[124244  42456]
 [ 35532 130668]]",0.0785151,3.0324588163042967,0.060165554
9,RAC1P,PINCP,k-anonymity,10,1,0.1670140652865018,0.1290884907097043,0.008533846599113382,0.09157151429610375,0.04207725161778808,0.7673775908681285,0.7710393112256966,0.757098231393634,0.7855034398004795,0.767426678858191,"[[125068  41834]
 [ 35606 130392]]",0.07811342,2.9769649505615234,0.059859194
9,SEX,PINCP,l-diversity,2,0.7,0.1836500753880419,0.12362941741521905,0.03278937027659379,0.1190238363916265,0.11180979530996338,0.7053383684504141,0.7321278795326428,0.6690027876601479,0.8084067060668194,0.7057270029530376,"[[70530 46426]
 [22239 93835]]",0.0054988964,1.804593801498413,0.0053452174
10,RAC1P,PINCP,k-anonymity,10,1,0.16048781951606444,0.12409603745253794,0.010687322225621187,0.08535893948750065,0.04755508531162289,0.7661760288374887,0.770579740045389,0.7539231687553708,0.7879889328920957,0.7662482582940985,"[[124335  42668]
 [ 35172 130725]]",0.07832997,2.8351144790649414,0.059922915
11,RAC1P,PINCP,k-anonymity,10,1,0.16421081345034555,0.13288461532211338,0.013176126567849278,0.08782870072090909,0.046412348725780594,0.7647611895464104,0.7690942275768324,0.7524954706486493,0.7864417817925262,0.7648412587726241,"[[124171  42896]
 [ 35415 130418]]",0.07872693,2.0417789790730816,0.06030445
11,SEX,PINCP,l-diversity,2,0.7,0.4733529735350732,0.5497155638291065,0.0710963226956216,0.31631106099454803,0.06278508172458763,0.6695060721795477,0.6277076575770906,0.7121499632550538,0.561167868070321,0.6687516973051977,"[[91089 26243]
 [50772 64926]]",0.0030437638,1.722686767578125,0.0029970298
12,RAC1P,PINCP,k-anonymity,10,1,0.16693263807616815,0.12954643863480575,0.01023885550901682,0.0880996530907949,0.049201716187340594,0.7669480324421748,0.7705072723131487,0.7556452923019796,0.785965589866451,0.7670325458199253,"[[125077  42116]
 [ 35467 130240]]",0.077939555,2.1776914596557617,0.059709854
12,SEX,PINCP,l-diversity,2,0.7,0.016318116542425654,0.021641897034369473,0.12382830850776377,-0.016062838458006823,0.16603578119365608,0.5430888726773376,0.6581784326944685,0.5242008478606603,0.8841545985388868,0.5447666605354673,"[[ 24048  93043]
 [ 13431 102508]]",0.0002216524,0.4045858085155487,0.00022020788
13,RAC1P,PINCP,k-anonymity,10,1,0.16271386021473455,0.13265073658188875,0.014636147453410242,0.08357818224441108,0.050421551620723704,0.7656833884049264,0.7692639898718001,0.7545771603326311,0.7845338868006492,0.7657631176556653,"[[124865  42292]
 [ 35712 130031]]",0.07813536,3.983304500579834,0.059818618
13,SEX,PINCP,l-diversity,2,0.7,0.1887084895145863,0.1295323276857535,0.0319757920005701,0.1258355563156051,0.10857664239823361,0.7038964940136463,0.7308233953990974,0.6673363540508962,0.8076601395104201,0.7043734133687868,"[[70359 46694]
 [22307 93670]]",0.005711449,1.496943779902523,0.0055478266
14,RAC1P,PINCP,k-anonymity,10,1,0.16762446450364327,0.13088917624207863,0.010204614944439805,0.09010645850509189,0.046587648620189936,0.7669450285370982,0.7707707944311816,0.754536672277852,0.7877188426627694,0.7670521798139891,"[[124880  42433]
 [ 35151 130436]]",0.079029836,3.725586175918579,0.060185634
15,RAC1P,PINCP,k-anonymity,10,1,0.1634731439642696,0.12980117740602382,0.012941748842612899,0.08448214150234717,0.051703865006383576,0.7650435566236107,0.7690308787616602,0.7546245856417627,0.7839979288462349,0.7650843495042582,"[[124468  42341]
 [ 35876 130215]]",0.078113444,2.4628632555871772,0.05984935
16,RAC1P,PINCP,k-anonymity,10,1,0.16499927504940526,0.13107763492077884,0.010683517578054191,0.09042620044095157,0.04173326762806562,0.7659927906278161,0.7700237648899582,0.7551213016038446,0.7855262761632285,0.7660425388306779,"[[124582  42293]
 [ 35608 130417]]",0.07802426,2.44436804275189,0.059798907
17,SEX,PINCP,l-diversity,2,0.7,0.16814781832485126,0.11952839585743891,0.021346859278622232,0.08497815987676821,0.10810648753451269,0.7186971634553491,0.7238055110811494,0.7101729668948639,0.7379716819025363,0.7187174892991478,"[[81584 35054]
 [30498 85894]]",0.0093431985,1.9500211477279663,0.008924676
17,RAC1P,PINCP,k-anonymity,10,1,0.1644577539060565,0.1263795582701066,0.007965758926953281,0.09169057938417163,0.041375810705167715,0.7657224391709222,0.7697866147938024,0.75351205163915,0.7867797019248175,0.765813132651707,"[[124516  42654]
 [ 35337 130393]]",0.0777229,2.983882572318136,0.059604328
18,SEX,PINCP,l-diversity,2,0.7,0.183507468219127,0.12176535137748679,0.030369746413908327,0.1201864593709992,0.10830242107977717,0.7074282281251341,0.7333651416905881,0.6710179777854116,0.8084849530050875,0.7078987211634015,"[[71092 45968]
 [22210 93760]]",0.00634141,1.443288803100586,0.0061945743
18,RAC1P,PINCP,k-anonymity,10,1,0.17068484130472034,0.12938529298163937,0.005273380067605582,0.09749733929285251,0.03808268731526154,0.7662691498948633,0.7699326731736453,0.7551052366011101,0.7853540837254193,0.7663456632126378,"[[124895  42225]
 [ 35584 130196]]",0.07722463,2.611766023766724,0.059244722
19,RAC1P,PINCP,k-anonymity,10,1,0.16379206034382982,0.1299171180922042,0.011274551229224161,0.08885320311146519,0.04402895004610985,0.7662361069390208,0.7703625450746868,0.753251774482082,0.7882687569447799,0.7663490962384263,"[[124549  42759]
 [ 35061 130531]]",0.078745335,2.5744095943216676,0.060141645
21,SEX,PINCP,l-diversity,2,0.7,0.18691125471133319,0.12582331654818457,0.030822051582184873,0.12526202134042486,0.10811080763340986,0.7044414882204008,0.7314644416718653,0.6663612016850301,0.810666228794151,0.7051694580413275,"[[70353 46966]
 [21908 93803]]",0.005846137,2.31748628616333,0.0056934347
20,RAC1P,PINCP,k-anonymity,10,1,0.16806516405246696,0.13247179927975428,0.010249909651330658,0.09158382078495658,0.04339511464446111,0.766182036647642,0.7702836703615824,0.7563768930722106,0.7847114072167738,0.766197941877702,"[[124559  42034]
 [ 35804 130503]]",0.07776575,2.9798260175542723,0.059667528
22,SEX,PINCP,l-diversity,2,0.7,0.4737443660740984,0.551304869047607,0.07517009245840656,0.31489408490465787,0.06816072019942998,0.6675363687078917,0.6269621155216579,0.713518548961587,0.5591339671415935,0.6674657064567828,"[[90451 26140]
 [51334 65105]]",0.0030880417,1.9869189262390137,0.0030252675
